"mins","seconds","result","replicate","sample_id"
6,462,4.15678645,3,"1-320-190-dup"
6,462,4.567555505,0,"1-320-189"
6,462,4.639562829,1,"1-320-189"
6,462,4.613378347,2,"1-320-189"
6,462,4.562645914,3,"1-320-189"
6,462,3.103779,0,"1-320-189-dup"
6,462,3.03106,1,"1-320-189-dup"
6,462,3.017839,2,"1-320-189-dup"
6,462,3.065767,3,"1-320-189-dup"
6,462,4.5,0,"1-320-43"
6,462,4.59,1,"1-320-43"
6,462,4.63,2,"1-320-43"
6,462,4.84,3,"1-320-43"
6,462,4.59,0,"1-320-48"
6,462,4.74,1,"1-320-48"
6,462,4.41,2,"1-320-48"
6,462,4.51,3,"1-320-48"
6,462,5.02,0,"1-320-50"
6,462,5.31,1,"1-320-50"
6,462,4.99,2,"1-320-50"
6,462,5.16,3,"1-320-50"
6,462,3.78,0,"1-320-73"
6,462,3.76,1,"1-320-73"
6,462,4.19,2,"1-320-73"
6,462,3.7,3,"1-320-73"
6,462,4.154060731,0,"1-320-77"
6,462,4.024196231,1,"1-320-77"
6,462,4.001750515,2,"1-320-77"
6,462,4.069087663,3,"1-320-77"
6,462,3.275471275,0,"1-320-78"
6,462,3.320362707,1,"1-320-78"
6,462,3.135987182,2,"1-320-78"
6,462,3.35082475,3,"1-320-78"
6,462,5.08,0,"1-320-80"
6,462,4.87,1,"1-320-80"
6,462,4.97,2,"1-320-80"
6,462,4.78,3,"1-320-80"
6,462,3.9,0,"1-320-159"
6,462,3.87,1,"1-320-159"
6,462,4.04,2,"1-320-159"
6,462,4.45,3,"1-320-159"
6,462,3.75,0,"1-320-159-dup"
6,462,3.73,1,"1-320-159-dup"
6,462,3.6,2,"1-320-159-dup"
6,462,3.76,3,"1-320-159-dup"
6,462,3.65,0,"1-320-160"
6,462,3.83,1,"1-320-160"
6,462,3.69,2,"1-320-160"
6,462,3.78,3,"1-320-160"
6,462,5.41,0,"1-320-161"
6,462,5.22,1,"1-320-161"
6,462,5.01,2,"1-320-161"
6,462,5.19,3,"1-320-161"
6,462,5.53,0,"1-320-163"
6,462,5.23,1,"1-320-163"
6,462,5.17,2,"1-320-163"
6,462,5.27,3,"1-320-163"
6.5,501,3.416278935,0,"1-320-129"
6.5,501,3.301967498,1,"1-320-129"
6.5,501,3.43097612,2,"1-320-129"
6.5,501,3.362389258,3,"1-320-129"
6.5,501,3.551218738,0,"1-320-132"
6.5,501,3.677810025,1,"1-320-132"
6.5,501,3.499582818,2,"1-320-132"
6.5,501,3.517905241,3,"1-320-132"
6.5,501,4.358803235,0,"1-320-132-dup"
6.5,501,4.46806302,1,"1-320-132-dup"
6.5,501,4.585600061,2,"1-320-132-dup"
6.5,501,4.517726558,3,"1-320-132-dup"
6.5,501,4.2460972,0,"1-320-133"
6.5,501,4.047350881,1,"1-320-133"
6.5,501,4.050719463,2,"1-320-133"
6.5,501,3.969873503,3,"1-320-133"
6.5,501,3.335910277,0,"1-320-135"
6.5,501,3.436116884,1,"1-320-135"
6.5,501,3.226006256,2,"1-320-135"
6.5,501,3.188832837,3,"1-320-135"
6.5,501,3.61203,0,"1-320-136"
6.5,501,3.335665,1,"1-320-136"
6.5,501,3.364587,2,"1-320-136"
6.5,501,3.210336,3,"1-320-136"
6.5,501,4.153719,0,"1-320-136-dup"
6.5,501,4.033463,1,"1-320-136-dup"
6.5,501,4.139094,2,"1-320-136-dup"
6.5,501,3.987961,3,"1-320-136-dup"
6.5,501,3.249639,0,"1-320-137"
6.5,501,3.299908,1,"1-320-137"
6.5,501,3.153966,2,"1-320-137"
6.5,501,3.163695,3,"1-320-137"
6.5,501,3.755571,0,"1-320-138"
6.5,501,3.577197,1,"1-320-138"
6.5,501,3.424769,2,"1-320-138"
6.5,501,3.463687,3,"1-320-138"
6.5,501,3.88721294,0,"1-320-196"
6.5,501,3.953803311,1,"1-320-196"
6.5,501,4.047029831,2,"1-320-196"
6.5,501,3.993757534,3,"1-320-196"
6.5,501,3.414421302,0,"1-320-196-dup"
6.5,501,3.431068894,1,"1-320-196-dup"
6.5,501,3.304547189,2,"1-320-196-dup"
6.5,501,3.314535744,3,"1-320-196-dup"
6.5,501,4.615815,0,"1-320-196-dup2"
6.5,501,4.504712,1,"1-320-196-dup2"
6.5,501,4.484512,2,"1-320-196-dup2"
6.5,501,4.444111,3,"1-320-196-dup2"
6.5,501,4.38500206,0,"1-320-196-dup3"
6.5,501,4.236631266,1,"1-320-196-dup3"
6.5,501,4.499505608,2,"1-320-196-dup3"
6.5,501,4.347909361,3,"1-320-196-dup3"
6.5,501,3.997893,0,"1-320-197"
6.5,501,4.113582,1,"1-320-197"
6.5,501,3.910299,2,"1-320-197"
6.5,501,3.945006,3,"1-320-197"
6.5,501,2.457129778,0,"1-320-197-dup"
6.5,501,2.351499199,1,"1-320-197-dup"
6.5,501,2.42137789,2,"1-320-197-dup"
6.5,501,2.377500572,3,"1-320-197-dup"
6.5,501,4.647406,0,"1-320-198"
6.5,501,4.887048,1,"1-320-198"
6.5,501,5.057276,2,"1-320-198"
6.5,501,5.128343,3,"1-320-198"
6.5,501,3.090913252,0,"1-320-198-dup"
6.5,501,3.243671321,1,"1-320-198-dup"
6.5,501,3.129915312,2,"1-320-198-dup"
6.5,501,3.024284733,3,"1-320-198-dup"
6.5,501,3.401543,0,"1-320-199"
6.5,501,3.409577,1,"1-320-199"
6.5,501,3.329238,2,"1-320-199"
6.5,501,3.340485,3,"1-320-199"
6.5,501,3.166954,0,"1-320-200"
6.5,501,3.21837,1,"1-320-200"
6.5,501,3.194269,2,"1-320-200"
6.5,501,3.20873,3,"1-320-200"
6.5,501,3.603996,0,"1-320-201"
6.5,501,3.722898,1,"1-320-201"
6.5,501,3.71165,2,"1-320-201"
6.5,501,3.554186,3,"1-320-201"
6.5,501,2.978304,0,"1-320-201-dup"
6.5,501,2.996597,1,"1-320-201-dup"
6.5,501,2.991608,2,"1-320-201-dup"
6.5,501,2.984956,3,"1-320-201-dup"
6.5,501,2.371828794,0,"1-320-202"
6.5,501,2.406708629,1,"1-320-202"
6.5,501,2.373489738,2,"1-320-202"
6.5,501,2.478129244,3,"1-320-202"
6.5,501,4.965112,0,"1-320-202-dup"
6.5,501,5.163513,1,"1-320-202-dup"
6.5,501,4.826062,2,"1-320-202-dup"
6.5,501,4.929502,3,"1-320-202-dup"
6.5,501,3.893253986,0,"1-320-203"
6.5,501,3.881627375,1,"1-320-203"
6.5,501,3.901558709,2,"1-320-203"
6.5,501,3.894914931,3,"1-320-203"
6.5,501,3.845086595,0,"1-320-205"
6.5,501,3.883288319,1,"1-320-205"
6.5,501,3.77366598,2,"1-320-205"
6.5,501,3.820172427,3,"1-320-205"
6.5,501,4.220600137,0,"1-320-206"
6.5,501,4.106703288,1,"1-320-206"
6.5,501,3.947889372,2,"1-320-206"
6.5,501,3.882117952,3,"1-320-206"
6.5,501,3.783575647,0,"1-320-246"
6.5,501,3.924444648,1,"1-320-246"
6.5,501,3.68082414,2,"1-320-246"
6.5,501,3.881355306,3,"1-320-246"
6.5,501,3.79,0,"1-320-59"
6.5,501,3.83,1,"1-320-59"
6.5,501,3.56,2,"1-320-59"
6.5,501,3.67,3,"1-320-59"
6.5,501,4.67,0,"1-320-121"
6.5,501,4.56,1,"1-320-121"
6.5,501,4.96,2,"1-320-121"
6.5,501,4.91,3,"1-320-121"
6.5,501,3.55,0,"1-320-143"
6.5,501,3.79,1,"1-320-143"
6.5,501,3.83,2,"1-320-143"
6.5,501,3.77,3,"1-320-143"
6.5,501,3.47,0,"1-320-143-dup"
6.5,501,3.62,1,"1-320-143-dup"
6.5,501,3.33,2,"1-320-143-dup"
6.5,501,3.69,3,"1-320-143-dup"
6.5,501,5.39,0,"1-320-144"
6.5,501,5.48,1,"1-320-144"
6.5,501,5.18,2,"1-320-144"
6.5,501,5.46,3,"1-320-144"
6.5,501,5.46,0,"1-320-146"
6.5,501,5.28,1,"1-320-146"
6.5,501,5.39,2,"1-320-146"
6.5,501,5.36,3,"1-320-146"
6.5,501,4.91,0,"1-320-146-dup"
6.5,501,4.92,1,"1-320-146-dup"
6.5,501,4.6,2,"1-320-146-dup"
6.5,501,4.67,3,"1-320-146-dup"
6.5,501,4.81,0,"1-320-147"
6.5,501,4.86,1,"1-320-147"
6.5,501,4.73,2,"1-320-147"
6.5,501,4.7,3,"1-320-147"
6.5,501,4.86,0,"1-320-150"
6.5,501,5.18,1,"1-320-150"
6.5,501,4.91,2,"1-320-150"
6.5,501,5.09,3,"1-320-150"
6.5,501,4.67,0,"1-320-152"
6.5,501,4.31,1,"1-320-152"
6.5,501,4.54,2,"1-320-152"
6.5,501,4.48,3,"1-320-152"
6.5,501,4.48,0,"1-320-152-dup"
6.5,501,4.44,1,"1-320-152-dup"
6.5,501,4.2,2,"1-320-152-dup"
6.5,501,4.29,3,"1-320-152-dup"
6.5,501,3.99,0,"1-320-156"
6.5,501,3.75,1,"1-320-156"
6.5,501,3.84,2,"1-320-156"
6.5,501,4.75,0,"1-320-158"
6.5,501,4.74,1,"1-320-158"
6.5,501,4.78,2,"1-320-158"
6.5,501,4.71,3,"1-320-158"
6.5,501,4.073089494,0,"1-320-35"
6.5,501,4.227826963,1,"1-320-35"
6.5,501,4.261103838,2,"1-320-35"
6.5,501,4.330985275,3,"1-320-35"
6.5,501,1.531773251,0,"1-320-29"
6.5,501,1.587295949,1,"1-320-29"
6.5,501,1.556268559,2,"1-320-29"
6.5,501,1.567699702,3,"1-320-29"
6.5,501,1.600073243,0,"1-320-40"
6.5,501,1.603305715,1,"1-320-40"
6.5,501,1.634014191,2,"1-320-40"
6.5,501,1.614619364,3,"1-320-40"
6.5,501,3.291523,0,"1-320-89"
6.5,501,3.180424,1,"1-320-89"
6.5,501,3.150576,2,"1-320-89"
6.5,501,3.296497,3,"1-320-89"
6.5,501,4.992227665,0,"1-320-89-dup"
6.5,501,5.135147631,1,"1-320-89-dup"
6.5,501,5.241506676,2,"1-320-89-dup"
6.5,501,5.361160601,3,"1-320-89-dup"
6.5,501,4.100891432,0,"1-320-90"
6.5,501,3.914335851,1,"1-320-90"
6.5,501,4.342414282,2,"1-320-90"
6.5,501,4.132539254,3,"1-320-90"
6.5,501,3.502729,0,"1-320-182"
6.5,501,3.471498,1,"1-320-182"
6.5,501,3.218368,2,"1-320-182"
6.5,501,3.167413,3,"1-320-182"
6.5,501,4.266543,0,"1-320-182-dup"
6.5,501,4.258252,1,"1-320-182-dup"
6.5,501,4.05761,2,"1-320-182-dup"
6.5,501,4.112331,3,"1-320-182-dup"
6.5,501,3.735144884,0,"1-320-183"
6.5,501,4.022463722,1,"1-320-183"
6.5,501,3.871963378,2,"1-320-183"
6.5,501,3.880514534,3,"1-320-183"
6.5,501,4.138759442,0,"1-320-183-dup"
6.5,501,4.261896086,1,"1-320-183-dup"
6.5,501,4.162702678,2,"1-320-183-dup"
6.5,501,4.167833371,3,"1-320-183-dup"
6.5,501,4.03604181,0,"1-320-184"
6.5,501,3.925668421,1,"1-320-184"
6.5,501,4.187599298,2,"1-320-184"
6.5,501,4.11841001,3,"1-320-184"
6.5,501,4.090444,0,"1-320-184-dup"
6.5,501,4.113582,1,"1-320-184-dup"
6.5,501,3.997893,2,"1-320-184-dup"
6.5,501,3.462416,3,"1-320-184-dup"
6.5,501,2.467751278,0,"1-320-185"
6.5,501,2.39856199,1,"1-320-185"
6.5,501,2.45621973,2,"1-320-185"
6.5,501,2.434803998,3,"1-320-185"
6.5,501,4.60091,0,"1-320-186"
6.5,501,4.536734,1,"1-320-186"
6.5,501,4.813184,2,"1-320-186"
6.5,501,4.47585,3,"1-320-186"
6.5,501,3.004687,0,"1-320-187"
6.5,501,2.998112,1,"1-320-187"
6.5,501,2.828811,2,"1-320-187"
6.5,501,2.873191,3,"1-320-187"
6.5,501,3.732847,0,"1-320-191"
6.5,501,3.634225,1,"1-320-191"
6.5,501,3.52574,2,"1-320-191"
6.5,501,3.402463,3,"1-320-191"
6.5,501,3.840077821,0,"1-320-191-dup"
6.5,501,3.810826276,1,"1-320-191-dup"
6.5,501,3.5556878,2,"1-320-191-dup"
6.5,501,3.695445182,3,"1-320-191-dup"
6.5,501,3.117001,0,"1-320-190"
6.5,501,3.069073,1,"1-320-190"
6.5,501,3.027755,2,"1-320-190"
6.5,501,3.069073,3,"1-320-190"
6.5,501,4.626470588,0,"1-320-190-dup"
6.5,501,4.48900206,1,"1-320-190-dup"
6.5,501,4.405539025,2,"1-320-190-dup"
6.5,501,4.241886015,3,"1-320-190-dup"
6.5,501,4.65265507,0,"1-320-189"
6.5,501,4.737754635,1,"1-320-189"
6.5,501,4.700114443,2,"1-320-189"
6.5,501,4.637926299,3,"1-320-189"
6.5,501,3.159971,0,"1-320-189-dup"
6.5,501,3.080641,1,"1-320-189-dup"
6.5,501,3.074031,2,"1-320-189-dup"
6.5,501,3.123612,3,"1-320-189-dup"
6.5,501,4.62,0,"1-320-43"
6.5,501,4.71,1,"1-320-43"
6.5,501,4.75,2,"1-320-43"
6.5,501,4.97,3,"1-320-43"
6.5,501,4.71,0,"1-320-48"
6.5,501,4.87,1,"1-320-48"
6.5,501,4.51,2,"1-320-48"
6.5,501,4.63,3,"1-320-48"
6.5,501,5.15,0,"1-320-50"
6.5,501,5.45,1,"1-320-50"
6.5,501,5.11,2,"1-320-50"
6.5,501,5.29,3,"1-320-50"
6.5,501,3.87,0,"1-320-73"
6.5,501,3.84,1,"1-320-73"
6.5,501,4.28,2,"1-320-73"
6.5,501,3.77,3,"1-320-73"
6.5,501,4.22460441,0,"1-320-77"
6.5,501,4.088326848,1,"1-320-77"
6.5,501,4.069087663,2,"1-320-77"
6.5,501,4.136424811,3,"1-320-77"
6.5,501,3.3299823,0,"1-320-78"
6.5,501,3.374873732,1,"1-320-78"
6.5,501,3.185688411,2,"1-320-78"
6.5,501,3.400525978,3,"1-320-78"
6.5,501,5.23,0,"1-320-80"
6.5,501,5.01,1,"1-320-80"
6.5,501,5.11,2,"1-320-80"
6.5,501,4.91,3,"1-320-80"
6.5,501,3.99,0,"1-320-159"
6.5,501,3.94,1,"1-320-159"
6.5,501,4.11,2,"1-320-159"
6.5,501,4.53,3,"1-320-159"
6.5,501,3.83,0,"1-320-159-dup"
6.5,501,3.81,1,"1-320-159-dup"
6.5,501,3.68,2,"1-320-159-dup"
6.5,501,3.85,3,"1-320-159-dup"
6.5,501,3.73,0,"1-320-160"
6.5,501,3.91,1,"1-320-160"
6.5,501,3.78,2,"1-320-160"
6.5,501,3.87,3,"1-320-160"
6.5,501,5.54,0,"1-320-161"
6.5,501,5.35,1,"1-320-161"
6.5,501,5.13,2,"1-320-161"
6.5,501,5.3,3,"1-320-161"
6.5,501,5.67,0,"1-320-163"
6.5,501,5.35,1,"1-320-163"
6.5,501,5.3,2,"1-320-163"
6.5,501,5.4,3,"1-320-163"
7,540,3.435875181,0,"1-320-129"
7,540,3.321563745,1,"1-320-129"
7,540,3.453838407,2,"1-320-129"
7,540,3.383618524,3,"1-320-129"
7,540,3.612848707,0,"1-320-132"
7,540,3.747768368,1,"1-320-132"
7,540,3.572872511,2,"1-320-132"
7,540,3.589529259,3,"1-320-132"
7,540,4.446542153,0,"1-320-132-dup"
7,540,4.554146487,1,"1-320-132-dup"
7,540,4.658439918,2,"1-320-132-dup"
7,540,4.588910964,3,"1-320-132-dup"
7,540,4.299994507,0,"1-320-133"
7,540,4.113038224,1,"1-320-133"
7,540,4.114722515,2,"1-320-133"
7,540,4.04566659,3,"1-320-133"
7,540,3.360153811,0,"1-320-135"
7,540,3.458744182,1,"1-320-135"
7,540,3.247017319,2,"1-320-135"
7,540,3.2098439,3,"1-320-135"
7,540,3.642559,0,"1-320-136"
7,540,3.36298,1,"1-320-136"
7,540,3.398329,2,"1-320-136"
7,540,3.239258,3,"1-320-136"
7,540,4.205722,0,"1-320-136-dup"
7,540,4.090341,1,"1-320-136-dup"
7,540,4.182971,2,"1-320-136-dup"
7,540,4.038338,3,"1-320-136-dup"
7,540,3.309637,0,"1-320-137"
7,540,3.364771,1,"1-320-137"
7,540,3.209099,2,"1-320-137"
7,540,3.22045,3,"1-320-137"
7,540,3.784759,0,"1-320-138"
7,540,3.606386,1,"1-320-138"
7,540,3.450714,2,"1-320-138"
7,540,3.492875,3,"1-320-138"
7,540,3.935490959,0,"1-320-196"
7,540,4.000416571,1,"1-320-196"
7,540,4.098637369,2,"1-320-196"
7,540,4.038706035,3,"1-320-196"
7,540,3.461034562,0,"1-320-196-dup"
7,540,3.476017395,1,"1-320-196-dup"
7,540,3.346166171,2,"1-320-196-dup"
7,540,3.356154726,3,"1-320-196-dup"
7,540,4.696617,0,"1-320-196-dup2"
7,540,4.583831,1,"1-320-196-dup2"
7,540,4.566997,2,"1-320-196-dup2"
7,540,4.524913,3,"1-320-196-dup2"
7,540,4.447898375,0,"1-320-196-dup3"
7,540,4.297914855,1,"1-320-196-dup3"
7,540,4.562401923,2,"1-320-196-dup3"
7,540,4.40919295,3,"1-320-196-dup3"
7,540,4.082181,0,"1-320-197"
7,540,4.196217,1,"1-320-197"
7,540,3.994587,2,"1-320-197"
7,540,4.016072,3,"1-320-197"
7,540,2.494506752,0,"1-320-197-dup"
7,540,2.387251087,1,"1-320-197-dup"
7,540,2.46037995,2,"1-320-197-dup"
7,540,2.414877546,3,"1-320-197-dup"
7,540,4.733346,0,"1-320-198"
7,540,4.989515,1,"1-320-198"
7,540,5.163049,2,"1-320-198"
7,540,5.232463,3,"1-320-198"
7,540,3.13479057,0,"1-320-198-dup"
7,540,3.29079881,1,"1-320-198-dup"
7,540,3.172167544,2,"1-320-198-dup"
7,540,3.066536965,3,"1-320-198-dup"
7,540,3.444926,0,"1-320-199"
7,540,3.460993,1,"1-320-199"
7,540,3.374228,2,"1-320-199"
7,540,3.399936,3,"1-320-199"
7,540,3.202303,0,"1-320-200"
7,540,3.250506,1,"1-320-200"
7,540,3.228011,2,"1-320-200"
7,540,3.240865,3,"1-320-200"
7,540,3.629705,0,"1-320-201"
7,540,3.75182,1,"1-320-201"
7,540,3.748606,2,"1-320-201"
7,540,3.587929,3,"1-320-201"
7,540,3.003248,0,"1-320-201-dup"
7,540,3.023203,1,"1-320-201-dup"
7,540,3.016552,2,"1-320-201-dup"
7,540,3.0099,3,"1-320-201-dup"
7,540,2.413352407,0,"1-320-202"
7,540,2.451554131,1,"1-320-202"
7,540,2.419996185,2,"1-320-202"
7,540,2.524635691,3,"1-320-202"
7,540,5.056682,0,"1-320-202-dup"
7,540,5.258475,1,"1-320-202-dup"
7,540,4.921023,2,"1-320-202-dup"
7,540,5.022767,3,"1-320-202-dup"
7,540,3.941421378,0,"1-320-203"
7,540,3.921490043,1,"1-320-203"
7,540,3.946404211,2,"1-320-203"
7,540,3.944743267,3,"1-320-203"
7,540,3.878305486,0,"1-320-205"
7,540,3.923150988,1,"1-320-205"
7,540,3.811867704,2,"1-320-205"
7,540,3.86169604,3,"1-320-205"
7,540,4.276746471,0,"1-320-206"
7,540,4.166057984,1,"1-320-206"
7,540,4.004035706,2,"1-320-206"
7,540,3.935055924,3,"1-320-206"
7,540,3.820035859,0,"1-320-246"
7,540,3.96090486,1,"1-320-246"
7,540,3.733857176,2,"1-320-246"
7,540,3.912843671,3,"1-320-246"
7,540,3.83,0,"1-320-59"
7,540,3.87,1,"1-320-59"
7,540,3.6,2,"1-320-59"
7,540,3.7,3,"1-320-59"
7,540,4.77,0,"1-320-121"
7,540,4.66,1,"1-320-121"
7,540,5.07,2,"1-320-121"
7,540,5.02,3,"1-320-121"
7,540,3.61,0,"1-320-143"
7,540,3.84,1,"1-320-143"
7,540,3.89,2,"1-320-143"
7,540,3.82,3,"1-320-143"
7,540,3.53,0,"1-320-143-dup"
7,540,3.68,1,"1-320-143-dup"
7,540,3.38,2,"1-320-143-dup"
7,540,3.74,3,"1-320-143-dup"
7,540,5.54,0,"1-320-144"
7,540,5.63,1,"1-320-144"
7,540,5.33,2,"1-320-144"
7,540,5.61,3,"1-320-144"
7,540,5.58,0,"1-320-146"
7,540,5.39,1,"1-320-146"
7,540,5.5,2,"1-320-146"
7,540,5.47,3,"1-320-146"
7,540,5,0,"1-320-146-dup"
7,540,5.02,1,"1-320-146-dup"
7,540,4.7,2,"1-320-146-dup"
7,540,4.77,3,"1-320-146-dup"
7,540,4.91,0,"1-320-147"
7,540,4.96,1,"1-320-147"
7,540,4.83,2,"1-320-147"
7,540,4.8,3,"1-320-147"
7,540,4.96,0,"1-320-150"
7,540,5.29,1,"1-320-150"
7,540,5.01,2,"1-320-150"
7,540,5.19,3,"1-320-150"
7,540,4.74,0,"1-320-152"
7,540,4.38,1,"1-320-152"
7,540,4.61,2,"1-320-152"
7,540,4.55,3,"1-320-152"
7,540,4.54,0,"1-320-152-dup"
7,540,4.51,1,"1-320-152-dup"
7,540,4.27,2,"1-320-152-dup"
7,540,4.36,3,"1-320-152-dup"
7,540,4.05,0,"1-320-156"
7,540,3.81,1,"1-320-156"
7,540,3.91,2,"1-320-156"
7,540,4.83,0,"1-320-158"
7,540,4.83,1,"1-320-158"
7,540,4.87,2,"1-320-158"
7,540,4.8,3,"1-320-158"
7,540,4.132987869,0,"1-320-35"
7,540,4.289389181,1,"1-320-35"
7,540,4.3243299,2,"1-320-35"
7,540,4.392547494,3,"1-320-35"
7,540,1.556268559,0,"1-320-29"
7,540,1.615057298,1,"1-320-29"
7,540,1.582396887,2,"1-320-29"
7,540,1.595461051,3,"1-320-29"
7,540,1.627549248,0,"1-320-40"
7,540,1.63078172,1,"1-320-40"
7,540,1.661490196,2,"1-320-40"
7,540,1.642095369,3,"1-320-40"
7,540,3.342927,0,"1-320-89"
7,540,3.235144,1,"1-320-89"
7,540,3.203638,2,"1-320-89"
7,540,3.352876,3,"1-320-89"
7,540,5.10689601,0,"1-320-89-dup"
7,540,5.253139696,1,"1-320-89-dup"
7,540,5.372793622,2,"1-320-89-dup"
7,540,5.482476387,3,"1-320-89-dup"
7,540,4.175846799,0,"1-320-90"
7,540,3.980962844,1,"1-320-90"
7,540,4.400712902,2,"1-320-90"
7,540,4.205828946,3,"1-320-90"
7,540,3.548752,0,"1-320-182"
7,540,3.53889,1,"1-320-182"
7,540,3.279185,2,"1-320-182"
7,540,3.229874,3,"1-320-182"
7,540,4.312973,0,"1-320-182-dup"
7,540,4.312973,1,"1-320-182-dup"
7,540,4.113989,2,"1-320-182-dup"
7,540,4.165393,3,"1-320-182-dup"
7,540,3.795002976,0,"1-320-183"
7,540,4.087452506,1,"1-320-183"
7,540,3.926690776,2,"1-320-183"
7,540,3.938662394,3,"1-320-183"
7,540,4.193486839,0,"1-320-183-dup"
7,540,4.32517464,1,"1-320-183-dup"
7,540,4.220850538,2,"1-320-183-dup"
7,540,4.222560769,3,"1-320-183-dup"
7,540,4.111820554,0,"1-320-184"
7,540,4.004741894,1,"1-320-184"
7,540,4.24196231,2,"1-320-184"
7,540,4.185951934,3,"1-320-184"
7,540,4.144983,0,"1-320-184-dup"
7,540,4.156552,1,"1-320-184-dup"
7,540,4.059043,2,"1-320-184-dup"
7,540,3.564884,3,"1-320-184-dup"
7,540,2.508935378,0,"1-320-185"
7,540,2.43974609,1,"1-320-185"
7,540,2.495756466,2,"1-320-185"
7,540,2.47269337,3,"1-320-185"
7,540,4.681541,0,"1-320-186"
7,540,4.620656,1,"1-320-186"
7,540,4.89546,2,"1-320-186"
7,540,4.546607,3,"1-320-186"
7,540,3.042492,0,"1-320-187"
7,540,3.034274,1,"1-320-187"
7,540,2.866616,2,"1-320-187"
7,540,2.910996,3,"1-320-187"
7,540,3.769008,0,"1-320-191"
7,540,3.67203,1,"1-320-191"
7,540,3.575051,2,"1-320-191"
7,540,3.446843,3,"1-320-191"
7,540,3.880704967,0,"1-320-191-dup"
7,540,3.851453422,1,"1-320-191-dup"
7,540,3.589814603,2,"1-320-191-dup"
7,540,3.729571984,3,"1-320-191-dup"
7,540,3.163277,0,"1-320-190"
7,540,3.123612,1,"1-320-190"
7,540,3.077336,2,"1-320-190"
7,540,3.103779,3,"1-320-190"
7,540,4.718116274,0,"1-320-190-dup"
7,540,4.564282444,1,"1-320-190-dup"
7,540,4.48245594,2,"1-320-190-dup"
7,540,4.32207599,3,"1-320-190-dup"
7,540,4.734481575,0,"1-320-189"
7,540,4.832673381,1,"1-320-189"
7,540,4.786850538,2,"1-320-189"
7,540,4.711570153,3,"1-320-189"
7,540,3.211205,0,"1-320-189-dup"
7,540,3.126917,1,"1-320-189-dup"
7,540,3.126917,2,"1-320-189-dup"
7,540,3.178151,3,"1-320-189-dup"
7,540,4.73,0,"1-320-43"
7,540,4.83,1,"1-320-43"
7,540,4.88,2,"1-320-43"
7,540,5.08,3,"1-320-43"
7,540,4.82,0,"1-320-48"
7,540,4.99,1,"1-320-48"
7,540,4.63,2,"1-320-48"
7,540,4.73,3,"1-320-48"
7,540,5.28,0,"1-320-50"
7,540,5.58,1,"1-320-50"
7,540,5.24,2,"1-320-50"
7,540,5.41,3,"1-320-50"
7,540,3.94,0,"1-320-73"
7,540,3.91,1,"1-320-73"
7,540,4.37,2,"1-320-73"
7,540,3.83,3,"1-320-73"
7,540,4.288735027,0,"1-320-77"
7,540,4.152457465,1,"1-320-77"
7,540,4.138028077,2,"1-320-77"
7,540,4.203761959,3,"1-320-77"
7,540,3.376476997,0,"1-320-78"
7,540,3.430988022,1,"1-320-78"
7,540,3.236992905,2,"1-320-78"
7,540,3.451830472,3,"1-320-78"
7,540,5.35,0,"1-320-80"
7,540,5.13,1,"1-320-80"
7,540,5.23,2,"1-320-80"
7,540,5.04,3,"1-320-80"
7,540,4.05,0,"1-320-159"
7,540,4.02,1,"1-320-159"
7,540,4.18,2,"1-320-159"
7,540,4.6,3,"1-320-159"
7,540,3.91,0,"1-320-159-dup"
7,540,3.88,1,"1-320-159-dup"
7,540,3.75,2,"1-320-159-dup"
7,540,3.92,3,"1-320-159-dup"
7,540,3.81,0,"1-320-160"
7,540,4,1,"1-320-160"
7,540,3.86,2,"1-320-160"
7,540,3.95,3,"1-320-160"
7,540,5.66,0,"1-320-161"
7,540,5.47,1,"1-320-161"
7,540,5.23,2,"1-320-161"
7,540,5.41,3,"1-320-161"
7,540,5.8,0,"1-320-163"
7,540,5.47,1,"1-320-163"
7,540,5.42,2,"1-320-163"
7,540,5.52,3,"1-320-163"
7.5,579,3.458737469,0,"1-320-129"
7.5,579,3.344426032,1,"1-320-129"
7.5,579,3.481599756,2,"1-320-129"
7.5,579,3.408113832,3,"1-320-129"
7.5,579,3.669481651,0,"1-320-132"
7.5,579,3.816061036,1,"1-320-132"
7.5,579,3.646162203,2,"1-320-132"
7.5,579,3.664484627,3,"1-320-132"
7.5,579,4.529314717,0,"1-320-132-dup"
7.5,579,4.6352636,1,"1-320-132-dup"
7.5,579,4.729624323,2,"1-320-132-dup"
7.5,579,4.653473564,3,"1-320-132-dup"
7.5,579,4.353891814,0,"1-320-133"
7.5,579,4.175356985,1,"1-320-133"
7.5,579,4.171988403,2,"1-320-133"
7.5,579,4.119775387,3,"1-320-133"
7.5,579,3.386013581,0,"1-320-135"
7.5,579,3.486220188,1,"1-320-135"
7.5,579,3.274493324,2,"1-320-135"
7.5,579,3.234087434,3,"1-320-135"
7.5,579,3.674694,0,"1-320-136"
7.5,579,3.393509,1,"1-320-136"
7.5,579,3.430465,2,"1-320-136"
7.5,579,3.264967,3,"1-320-136"
7.5,579,4.2561,0,"1-320-136-dup"
7.5,579,4.143969,1,"1-320-136-dup"
7.5,579,4.226848,2,"1-320-136-dup"
7.5,579,4.082216,3,"1-320-136-dup"
7.5,579,3.368014,0,"1-320-137"
7.5,579,3.424769,1,"1-320-137"
7.5,579,3.26099,2,"1-320-137"
